artistName,trackName,trackPrice,releaseDate,trackExplicitness,primaryGenreName,isStreamable
Jan Hirte s Blue Ribbon,All I Could Do Was Cry (feat. Nayeli),1.0503141512152945,01/10/2011,Not Explicit,Blues,True
"Donald Bailey, Eric von Essen, Jimmy Rowles & Stacy Rowles",You Don't Know What Love Is,0.99,01/01/1989,Not Explicit,Jazz,True
Red Holloway Blues All-Stars & Joe Williams,Who She Do,0.99,01/01/1983,Not Explicit,Jazz,True
"John Campbell, Lewis Nash, Major Holley, Red Holloway & Terry Clark",Snapper,0.99,01/01/1990,Not Explicit,Jazz,True
Various Artists - Greenhouse Music,After All,0.99,01/01/1996,Not Explicit,Jazz,True
"Bunky Green, John Campbell, Lewis Nash, Major Holley, Red Holloway & Terry Clark",Don't Blame Me,0.99,01/01/1990,Not Explicit,Jazz,True
"Park, Sanghyun",All that Jazz,0.99,24/09/2010,Not Explicit,Classical,True
Carmela Rappazzo,All the Broken Hearted Artists,0.99,07/04/2023,Not Explicit,Jazz,True
"Art Davis, Billy Childs, Bunky Green & Ralph Penland",The Thrill Is Gone: The Thrill Is Gone,0.99,01/01/1989,Not Explicit,Jazz,True
Various Artists & Studio One All Stars,A Foggy Day In London Town,0.99,01/01/1985,Not Explicit,Jazz,True
Timeless All Stars,Alvin's Smile,0.99,01/01/1985,Not Explicit,Jazz,True
Jazz Drippers,The Work of the Artist,0.99,28/09/2022,Not Explicit,Jazz,True
Rodney Whitaker & Illinois Honors Jazz Band,The Artist's Rightful Place,0.99,07/05/2013,Not Explicit,Jazz,True
Various Artists & Studio One All Stars,Main Stem,0.99,01/01/1985,Not Explicit,Jazz,True
Antony Seyku,All the Ways,0.99,30/08/2018,Not Explicit,Jazz,True
The Velvet Chair,All About the Book,0.99,11/11/2022,Not Explicit,Jazz,True
Bstar,All Day (feat. SHAYLA the artist),1.29,23/07/2021,Explicit,Hip-Hop/Rap,True
Edu Gospel,All Gospel Artist,0.99,14/10/2022,Not Explicit,African Dancehall,True
Steve Parry,It All Starts Here,0.99,21/08/2006,Not Explicit,Jazz,True
Sifare Jazz Artists,All of Me (feat. Francesco Digilio),0.99,28/02/2012,Not Explicit,Trad Jazz,True
CL 22,The Artist All Are Dead,0.99,31/01/2022,Not Explicit,Rock,True
Louis Armstrong and His All Stars,My Sweet,1.29,01/01/1929,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Harlem Nocturne,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Lullaby Of Birdland,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",It's All Right With Me,0.99,08/05/1968,Not Explicit,Jazz,True
Vibraphone All Star Quartet,Rigid Artist Music,0.99,31/05/2016,Not Explicit,Jazz,True
Vibraphone All Star Quartet,Two Artist Music,0.99,03/06/2016,Not Explicit,Jazz,True
Egor Tokarev & All Colors of Jazz,Artist Girl,0.99,24/03/2021,Not Explicit,Jazz,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
Various Artists,Liza (All the Clouds'll Roll Away),0.99,25/01/2005,Not Explicit,Jazz,True
Japajazz,We're All Artists,1.29,28/07/2021,Not Explicit,Jazz,True
Jazzical Blue,We're all Artists,0.99,06/07/2021,Not Explicit,Jazz,True
Bitter Sweet Jazz Band,We're all Artists,0.99,31/12/2021,Not Explicit,Jazz,True
The Singers Unlimited,All the Things You Are,1.0503141512152945,01/01/1980,Not Explicit,Jazz,True
Tony Sheridan,Serene Is All (feat. Maria Winther),0.99,14/07/2018,Not Explicit,Pop,True
Russell van den Berg,They All Walk Along,0.99,01/05/2007,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Tenderly,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",The Lady Is A Tramp,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner","Baubles, Bangles And Beads",0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Just In Time,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Mack The Knife,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Mambo Inn,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Percussion-Aire,0.99,08/05/1968,Not Explicit,Jazz,True
"Various Artists, Bob Rosengarden, Tony Mottola & Phil Bodner",Why Don't You Do Right,0.99,08/05/1968,Not Explicit,Jazz,True
Tony Chestnut Sonic Artist,All the Good Stuff... House Jazz v,0.99,12/07/2023,Not Explicit,Dance,True
STEVE TALLIS,All God's Children,0.99,01/01/2005,Not Explicit,Jazz,True
Big Man Thee Artìst,Why Not Take All of Me,0.99,01/04/2022,Not Explicit,Jazz,True
Various Artists,Where Have All the Black Men Gone,0.99,22/03/2005,Not Explicit,Jazz,True
Khai the Artist,Up All Night,0.99,16/03/2023,Not Explicit,Pop,True
Khai the Artist,Up All Night,0.99,13/04/2023,Explicit,Pop,True
Alpha The Artist,"Hold Your Head Up, It's All Good",0.99,03/05/2021,Not Explicit,Hip-Hop/Rap,True
Various Artists,Hurt and All Alone,0.99,07/07/2008,Not Explicit,Alternative,True
Various Artists,All Through The Night,1.29,31/10/2012,Not Explicit,Holiday,True
Various Artists & Studio One All Stars,Pirouette,0.99,01/01/1985,Not Explicit,Jazz,True
Various Artists & Studio One All Stars,West End,0.99,01/01/1985,Not Explicit,Jazz,True
Simona Minns,What Is Your Name?,0.99,20/05/2017,Not Explicit,Jazz,True
Simona Minns,My Name Is You,0.99,20/05/2017,Not Explicit,Jazz,True
Simona Smirnova,My Name Is You,0.99,20/05/2017,Not Explicit,Electronic,True
Simona Smirnova,What Is Your Name?,0.99,20/05/2017,Not Explicit,Electronic,True
The Artist Formerly Known As Jesus the Carpenter,In the Wrong Name,0.99,25/07/2017,Not Explicit,Instrumental,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
I'm Clever Artist Name,After the All Day Foreplay,0.99,24/12/2021,Not Explicit,Fusion,True
Update Artist Name,Withoue Me,0.99,13/08/2020,Not Explicit,Jazz,True
Update Artist Name,Hit Me,0.99,11/12/2020,Not Explicit,Jazz,True
Update Artist Name,Chocolat,0.99,06/08/2020,Not Explicit,Jazz,True
Update Artist Name,Queen,0.99,13/08/2020,Not Explicit,Jazz,True
Update Artist Name,Black Gold,0.99,06/08/2020,Not Explicit,Jazz,True
Update Artist Name,The Power,0.99,06/08/2020,Not Explicit,Jazz,True
Update Artist Name,Block,0.99,06/08/2020,Not Explicit,Jazz,True
Band of Five Names,Soak,0.99,17/06/2008,Not Explicit,Soundtrack,True
Melodime,Country Singer,0.99,03/06/2011,Not Explicit,Rock,True
John Mayer,Daughters,1.29,09/09/2003,Not Explicit,Rock,True
Uncle Kracker,Follow Me,1.29,13/06/2000,Explicit,Country,True
Rodney Atkins,Caught Up In The Country (feat. Fisk Jubilee Singers),0.69,23/03/2018,Not Explicit,Country,True
Sara Evans,Suds In the Bucket,1.29,19/08/2003,Not Explicit,Country,True
Rod Stewart,Forever Young,1.29,01/01/1988,Not Explicit,Rock,True
The Wreckers,Leave the Pieces (Album Version),1.29,10/06/2005,Not Explicit,Country,True
Casey James,Crying On a Suitcase,1.29,19/03/2012,Not Explicit,Country,True
Sara Evans,As If,1.29,01/06/2007,Not Explicit,Country,True
Bob Dylan & Johnny Cash,Girl from the North Country,1.29,01/02/1969,Not Explicit,Singer/Songwriter,True
James Taylor,Country Road,1.29,01/02/1970,Not Explicit,Singer/Songwriter,True
Sara Evans,I Could Not Ask for More,1.29,15/06/1999,Not Explicit,Country,True
Little Big Town,Boondocks,1.29,05/05/2005,Not Explicit,Country,True
David Allan Coe,You Never Even Called Me By My Name,1.29,01/01/1975,Not Explicit,Country,True
Sara Evans,Born to Fly,1.29,26/06/2000,Not Explicit,Country,True
Gordon Lightfoot,Sundown,1.29,01/01/1974,Not Explicit,Singer/Songwriter,True
Jason Isbell,Cover Me Up,1.29,11/06/2013,Not Explicit,Singer/Songwriter,True
Rod Stewart,Da Ya Think I'm Sexy?,1.29,01/01/1978,Not Explicit,Rock,True
The Lumineers,Ho Hey,1.29,03/04/2012,Not Explicit,Alternative,True
Gordon Lightfoot,The Wreck of the Edmund Fitzgerald,1.29,01/06/1976,Not Explicit,Singer/Songwriter,True
Stoney LaRue,Oklahoma Breakdown,0.99,24/10/2006,Not Explicit,Country,True
Deana Carter,Strawberry Wine,1.29,03/09/1996,Not Explicit,Country,True
Brandi Carlile,That Wasn't Me,1.29,05/06/2012,Not Explicit,Singer/Songwriter,True
Gordon Lightfoot,If You Could Read My Mind,1.29,01/01/1970,Not Explicit,Singer/Songwriter,True
Sara Evans,No Place That Far,1.29,28/09/1998,Not Explicit,Country,True
Cody Johnson,With You I Am,1.29,05/08/2016,Not Explicit,Country,True
Brandi Carlile,Heart's Content,1.29,05/06/2012,Not Explicit,Singer/Songwriter,True
Jason Isbell,Traveling Alone,1.29,11/06/2013,Not Explicit,Singer/Songwriter,True
The National,Fake Empire,1.29,22/05/2007,Not Explicit,Alternative,True
Sara Evans,A Real Fine Place to Start,1.29,01/05/2005,Not Explicit,Country,True
Jason Isbell,24 Frames,1.29,04/05/2015,Not Explicit,Singer/Songwriter,True
Jason Isbell,Stockholm,1.29,11/06/2013,Not Explicit,Singer/Songwriter,True
Jason Isbell,Elephant,1.29,11/06/2013,Explicit,Singer/Songwriter,True
Jason Isbell,Live Oak,1.29,11/06/2013,Not Explicit,Singer/Songwriter,True
John Mayer,Clarity,1.29,09/09/2003,Not Explicit,Rock,True
Stoney LaRue,Feet Don't Touch the Ground,0.99,24/10/2006,Not Explicit,Country,True
John Mayer,Bigger Than My Body,1.29,01/08/2003,Not Explicit,Rock,True
The Lumineers,Stubborn Love,1.29,03/04/2012,Not Explicit,Alternative,True
Rod Stewart,Tonight's the Night (Gonna Be Alright),1.29,01/01/1976,Not Explicit,Rock,True
